combination_index	tf_count	combination	run	seed	source	fit_xml	single_hit_rates
114	5	ATF4+ATF7+CREB1+CREB3+CREB5	1	300679	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_01_seed_300679\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_01_seed_300679\fit.output.rates
114	5	ATF4+ATF7+CREB1+CREB3+CREB5	2	300680	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_02_seed_300680\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_02_seed_300680\fit.output.rates
114	5	ATF4+ATF7+CREB1+CREB3+CREB5	3	300681	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_03_seed_300681\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_03_seed_300681\fit.output.rates
114	5	ATF4+ATF7+CREB1+CREB3+CREB5	4	300682	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_04_seed_300682\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_04_seed_300682\fit.output.rates
115	5	ATF4+ATF7+CREB1+CREB3+CREM	1	300685	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_01_seed_300685\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_01_seed_300685\fit.output.rates
115	5	ATF4+ATF7+CREB1+CREB3+CREM	2	300686	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_02_seed_300686\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_02_seed_300686\fit.output.rates
115	5	ATF4+ATF7+CREB1+CREB3+CREM	3	300687	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_03_seed_300687\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_03_seed_300687\fit.output.rates
115	5	ATF4+ATF7+CREB1+CREB3+CREM	4	300688	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_04_seed_300688\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_04_seed_300688\fit.output.rates
116	5	ATF4+ATF7+CREB1+CREB5+CREM	1	300691	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_01_seed_300691\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_01_seed_300691\fit.output.rates
116	5	ATF4+ATF7+CREB1+CREB5+CREM	2	300692	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_02_seed_300692\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_02_seed_300692\fit.output.rates
116	5	ATF4+ATF7+CREB1+CREB5+CREM	3	300693	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_03_seed_300693\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_03_seed_300693\fit.output.rates
116	5	ATF4+ATF7+CREB1+CREB5+CREM	4	300694	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_04_seed_300694\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_04_seed_300694\fit.output.rates
117	5	ATF4+ATF7+CREB3+CREB5+CREM	1	300697	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB3+CREB5+CREM\run_01_seed_300697\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB3+CREB5+CREM\run_01_seed_300697\fit.output.rates
117	5	ATF4+ATF7+CREB3+CREB5+CREM	2	300698	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB3+CREB5+CREM\run_02_seed_300698\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB3+CREB5+CREM\run_02_seed_300698\fit.output.rates
117	5	ATF4+ATF7+CREB3+CREB5+CREM	3	300699	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB3+CREB5+CREM\run_03_seed_300699\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB3+CREB5+CREM\run_03_seed_300699\fit.output.rates
117	5	ATF4+ATF7+CREB3+CREB5+CREM	4	300700	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB3+CREB5+CREM\run_04_seed_300700\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB3+CREB5+CREM\run_04_seed_300700\fit.output.rates
118	5	ATF4+CREB1+CREB3+CREB5+CREM	1	300703	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+CREB1+CREB3+CREB5+CREM\run_01_seed_300703\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+CREB1+CREB3+CREB5+CREM\run_01_seed_300703\fit.output.rates
118	5	ATF4+CREB1+CREB3+CREB5+CREM	2	300704	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+CREB1+CREB3+CREB5+CREM\run_02_seed_300704\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+CREB1+CREB3+CREB5+CREM\run_02_seed_300704\fit.output.rates
118	5	ATF4+CREB1+CREB3+CREB5+CREM	3	300705	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+CREB1+CREB3+CREB5+CREM\run_03_seed_300705\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+CREB1+CREB3+CREB5+CREM\run_03_seed_300705\fit.output.rates
118	5	ATF4+CREB1+CREB3+CREB5+CREM	4	300706	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+CREB1+CREB3+CREB5+CREM\run_04_seed_300706\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+CREB1+CREB3+CREB5+CREM\run_04_seed_300706\fit.output.rates
119	5	ATF7+CREB1+CREB3+CREB5+CREM	1	300709	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF7+CREB1+CREB3+CREB5+CREM\run_01_seed_300709\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF7+CREB1+CREB3+CREB5+CREM\run_01_seed_300709\fit.output.rates
119	5	ATF7+CREB1+CREB3+CREB5+CREM	2	300710	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF7+CREB1+CREB3+CREB5+CREM\run_02_seed_300710\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF7+CREB1+CREB3+CREB5+CREM\run_02_seed_300710\fit.output.rates
119	5	ATF7+CREB1+CREB3+CREB5+CREM	3	300711	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF7+CREB1+CREB3+CREB5+CREM\run_03_seed_300711\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF7+CREB1+CREB3+CREB5+CREM\run_03_seed_300711\fit.output.rates
119	5	ATF7+CREB1+CREB3+CREB5+CREM	4	300712	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF7+CREB1+CREB3+CREB5+CREM\run_04_seed_300712\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF7+CREB1+CREB3+CREB5+CREM\run_04_seed_300712\fit.output.rates
120	6	ATF1+ATF4+ATF7+CREB1+CREB3+CREB5	1	300715	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREB5\run_01_seed_300715\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREB5\run_01_seed_300715\fit.output.rates
120	6	ATF1+ATF4+ATF7+CREB1+CREB3+CREB5	2	300716	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREB5\run_02_seed_300716\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREB5\run_02_seed_300716\fit.output.rates
120	6	ATF1+ATF4+ATF7+CREB1+CREB3+CREB5	3	300717	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREB5\run_03_seed_300717\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREB5\run_03_seed_300717\fit.output.rates
120	6	ATF1+ATF4+ATF7+CREB1+CREB3+CREB5	4	300718	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREB5\run_04_seed_300718\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREB5\run_04_seed_300718\fit.output.rates
121	6	ATF1+ATF4+ATF7+CREB1+CREB3+CREM	1	300721	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREM\run_01_seed_300721\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREM\run_01_seed_300721\fit.output.rates
121	6	ATF1+ATF4+ATF7+CREB1+CREB3+CREM	2	300722	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREM\run_02_seed_300722\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREM\run_02_seed_300722\fit.output.rates
121	6	ATF1+ATF4+ATF7+CREB1+CREB3+CREM	3	300723	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREM\run_03_seed_300723\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREM\run_03_seed_300723\fit.output.rates
121	6	ATF1+ATF4+ATF7+CREB1+CREB3+CREM	4	300724	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREM\run_04_seed_300724\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB3+CREM\run_04_seed_300724\fit.output.rates
122	6	ATF1+ATF4+ATF7+CREB1+CREB5+CREM	1	300727	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB5+CREM\run_01_seed_300727\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB5+CREM\run_01_seed_300727\fit.output.rates
122	6	ATF1+ATF4+ATF7+CREB1+CREB5+CREM	2	300728	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB5+CREM\run_02_seed_300728\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB5+CREM\run_02_seed_300728\fit.output.rates
122	6	ATF1+ATF4+ATF7+CREB1+CREB5+CREM	3	300729	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB5+CREM\run_03_seed_300729\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB5+CREM\run_03_seed_300729\fit.output.rates
122	6	ATF1+ATF4+ATF7+CREB1+CREB5+CREM	4	300730	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB5+CREM\run_04_seed_300730\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB1+CREB5+CREM\run_04_seed_300730\fit.output.rates
123	6	ATF1+ATF4+ATF7+CREB3+CREB5+CREM	1	300733	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB3+CREB5+CREM\run_01_seed_300733\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB3+CREB5+CREM\run_01_seed_300733\fit.output.rates
123	6	ATF1+ATF4+ATF7+CREB3+CREB5+CREM	2	300734	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB3+CREB5+CREM\run_02_seed_300734\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB3+CREB5+CREM\run_02_seed_300734\fit.output.rates
123	6	ATF1+ATF4+ATF7+CREB3+CREB5+CREM	3	300735	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB3+CREB5+CREM\run_03_seed_300735\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB3+CREB5+CREM\run_03_seed_300735\fit.output.rates
123	6	ATF1+ATF4+ATF7+CREB3+CREB5+CREM	4	300736	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB3+CREB5+CREM\run_04_seed_300736\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+ATF7+CREB3+CREB5+CREM\run_04_seed_300736\fit.output.rates
124	6	ATF1+ATF4+CREB1+CREB3+CREB5+CREM	1	300739	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+CREB1+CREB3+CREB5+CREM\run_01_seed_300739\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+CREB1+CREB3+CREB5+CREM\run_01_seed_300739\fit.output.rates
124	6	ATF1+ATF4+CREB1+CREB3+CREB5+CREM	2	300740	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+CREB1+CREB3+CREB5+CREM\run_02_seed_300740\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+CREB1+CREB3+CREB5+CREM\run_02_seed_300740\fit.output.rates
124	6	ATF1+ATF4+CREB1+CREB3+CREB5+CREM	3	300741	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+CREB1+CREB3+CREB5+CREM\run_03_seed_300741\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+CREB1+CREB3+CREB5+CREM\run_03_seed_300741\fit.output.rates
124	6	ATF1+ATF4+CREB1+CREB3+CREB5+CREM	4	300742	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+CREB1+CREB3+CREB5+CREM\run_04_seed_300742\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF4+CREB1+CREB3+CREB5+CREM\run_04_seed_300742\fit.output.rates
125	6	ATF1+ATF7+CREB1+CREB3+CREB5+CREM	1	300745	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF7+CREB1+CREB3+CREB5+CREM\run_01_seed_300745\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF7+CREB1+CREB3+CREB5+CREM\run_01_seed_300745\fit.output.rates
125	6	ATF1+ATF7+CREB1+CREB3+CREB5+CREM	2	300746	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF7+CREB1+CREB3+CREB5+CREM\run_02_seed_300746\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF7+CREB1+CREB3+CREB5+CREM\run_02_seed_300746\fit.output.rates
125	6	ATF1+ATF7+CREB1+CREB3+CREB5+CREM	3	300747	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF7+CREB1+CREB3+CREB5+CREM\run_03_seed_300747\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF7+CREB1+CREB3+CREB5+CREM\run_03_seed_300747\fit.output.rates
125	6	ATF1+ATF7+CREB1+CREB3+CREB5+CREM	4	300748	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF7+CREB1+CREB3+CREB5+CREM\run_04_seed_300748\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF1+ATF7+CREB1+CREB3+CREB5+CREM\run_04_seed_300748\fit.output.rates
126	6	ATF4+ATF7+CREB1+CREB3+CREB5+CREM	1	300751	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF4+ATF7+CREB1+CREB3+CREB5+CREM\run_01_seed_300751\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF4+ATF7+CREB1+CREB3+CREB5+CREM\run_01_seed_300751\fit.output.rates
126	6	ATF4+ATF7+CREB1+CREB3+CREB5+CREM	2	300752	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF4+ATF7+CREB1+CREB3+CREB5+CREM\run_02_seed_300752\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF4+ATF7+CREB1+CREB3+CREB5+CREM\run_02_seed_300752\fit.output.rates
126	6	ATF4+ATF7+CREB1+CREB3+CREB5+CREM	3	300753	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF4+ATF7+CREB1+CREB3+CREB5+CREM\run_03_seed_300753\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF4+ATF7+CREB1+CREB3+CREB5+CREM\run_03_seed_300753\fit.output.rates
126	6	ATF4+ATF7+CREB1+CREB3+CREB5+CREM	4	300754	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF4+ATF7+CREB1+CREB3+CREB5+CREM\run_04_seed_300754\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\6TF\ATF4+ATF7+CREB1+CREB3+CREB5+CREM\run_04_seed_300754\fit.output.rates
