combination_index	tf_count	combination	run	seed	source	final_score	elapsed	single_hit_r	multi_hit_r	fit_xml	single_hit_rates	multi_hit_rates
86	4	ATF4+ATF7+CREB1+CREM	4	300514	reverse	5.091e+04	00:09:00.6771214	0.8506265413	0.7792500083	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREM\run_04_seed_300514\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREM\run_04_seed_300514\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB1+CREM\run_04.rates.tsv
87	4	ATF4+ATF7+CREB3+CREB5	1	300517	reverse	6.948e+04	00:05:35.4556135	0.7663846836	0.7069175677	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_01_seed_300517\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_01_seed_300517\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB3+CREB5\run_01.rates.tsv
87	4	ATF4+ATF7+CREB3+CREB5	2	300518	reverse	7.125e+04	00:05:35.5034726	0.7627423623	0.7075880965	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_02_seed_300518\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_02_seed_300518\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB3+CREB5\run_02.rates.tsv
87	4	ATF4+ATF7+CREB3+CREB5	3	300519	reverse	1.077e+05	00:01:00.0886660	0.5727986206	0.4984055901	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_03_seed_300519\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_03_seed_300519\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB3+CREB5\run_03.rates.tsv
87	4	ATF4+ATF7+CREB3+CREB5	4	300520	reverse	7.253e+04	00:06:05.4959972	0.7511337136	0.7226346741	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_04_seed_300520\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_04_seed_300520\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB3+CREB5\run_04.rates.tsv
88	4	ATF4+ATF7+CREB3+CREM	1	300523	reverse	6.56e+04	00:07:05.6514498	0.7932821956	0.7543466503	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREM\run_01_seed_300523\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREM\run_01_seed_300523\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB3+CREM\run_01.rates.tsv
88	4	ATF4+ATF7+CREB3+CREM	2	300524	reverse	7.524e+04	00:02:25.3461132	0.7747533560	0.7160846876	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREM\run_02_seed_300524\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREM\run_02_seed_300524\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB3+CREM\run_02.rates.tsv
88	4	ATF4+ATF7+CREB3+CREM	3	300525	reverse	6.879e+04	00:07:05.5101357	0.7795878234	0.7191799563	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREM\run_03_seed_300525\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREM\run_03_seed_300525\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB3+CREM\run_03.rates.tsv
88	4	ATF4+ATF7+CREB3+CREM	4	300526	reverse	1.346e+05	00:01:00.0944150	0.6436120718	0.5773060122	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREM\run_04_seed_300526\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREM\run_04_seed_300526\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB3+CREM\run_04.rates.tsv
89	4	ATF4+ATF7+CREB5+CREM	1	300529	reverse	6.971e+04	00:05:15.3159148	0.7725527994	0.7390893666	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB5+CREM\run_01_seed_300529\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB5+CREM\run_01_seed_300529\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB5+CREM\run_01.rates.tsv
89	4	ATF4+ATF7+CREB5+CREM	2	300530	reverse	6.97e+04	00:04:25.7165048	0.7724521268	0.7356914773	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB5+CREM\run_02_seed_300530\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB5+CREM\run_02_seed_300530\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB5+CREM\run_02.rates.tsv
89	4	ATF4+ATF7+CREB5+CREM	3	300531	reverse	6.193e+04	00:04:35.4819300	0.8079094640	0.7465135146	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB5+CREM\run_03_seed_300531\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB5+CREM\run_03_seed_300531\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB5+CREM\run_03.rates.tsv
89	4	ATF4+ATF7+CREB5+CREM	4	300532	reverse	6.993e+04	00:05:10.6031547	0.7718106036	0.7318554748	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB5+CREM\run_04_seed_300532\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB5+CREM\run_04_seed_300532\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+ATF7+CREB5+CREM\run_04.rates.tsv
90	4	ATF4+CREB1+CREB3+CREB5	1	300535	reverse	5.445e+04	00:08:51.8134223	0.8424881902	0.7591910526	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREB5\run_01_seed_300535\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREB5\run_01_seed_300535\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+CREB1+CREB3+CREB5\run_01.rates.tsv
90	4	ATF4+CREB1+CREB3+CREB5	2	300536	reverse	5.397e+04	00:07:35.7441099	0.8442872918	0.7599120596	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREB5\run_02_seed_300536\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREB5\run_02_seed_300536\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+CREB1+CREB3+CREB5\run_02.rates.tsv
90	4	ATF4+CREB1+CREB3+CREB5	3	300537	reverse	5.544e+04	00:07:50.7823044	0.8386437784	0.7579473078	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREB5\run_03_seed_300537\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREB5\run_03_seed_300537\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+CREB1+CREB3+CREB5\run_03.rates.tsv
90	4	ATF4+CREB1+CREB3+CREB5	4	300538	reverse	7.999e+04	00:01:35.1080943	0.7383168422	0.6789228047	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREB5\run_04_seed_300538\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREB5\run_04_seed_300538\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+CREB1+CREB3+CREB5\run_04.rates.tsv
91	4	ATF4+CREB1+CREB3+CREM	1	300541	reverse	5.05e+04	00:09:56.0787275	0.8508404319	0.7887902948	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREM\run_01_seed_300541\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREM\run_01_seed_300541\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+CREB1+CREB3+CREM\run_01.rates.tsv
91	4	ATF4+CREB1+CREB3+CREM	2	300542	reverse	5.04e+04	00:10:21.5420248	0.8520717815	0.7911906303	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREM\run_02_seed_300542\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREM\run_02_seed_300542\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+CREB1+CREB3+CREM\run_02.rates.tsv
91	4	ATF4+CREB1+CREB3+CREM	3	300543	reverse	6.079e+04	00:01:50.3877826	0.8061302476	0.7471427691	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREM\run_03_seed_300543\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREM\run_03_seed_300543\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+CREB1+CREB3+CREM\run_03.rates.tsv
91	4	ATF4+CREB1+CREB3+CREM	4	300544	reverse	5.044e+04	00:09:36.1685671	0.8520630607	0.7889946598	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREM\run_04_seed_300544\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+CREB1+CREB3+CREM\run_04_seed_300544\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\4TF\ATF4+CREB1+CREB3+CREM\run_04.rates.tsv
